"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default_payment_next_month"
26967,60000,1,2,1,44,0,0,0,0,0,0,29339,60193,57815,50054,27535,22962,1804,2488,2000,1000,2000,3000,0
26968,320000,1,1,2,32,0,0,0,0,0,0,43379,14236,16991,18541,20075,20491,5011,3000,2000,2001,580,677,0
26969,290000,1,2,1,31,0,0,0,0,0,-2,36134,7289,3823,4444,-232,-2701,7289,1077,3023,54,13,168816,0
26970,260000,1,1,2,32,0,0,0,0,0,0,11640,44734,47178,29582,38426,42500,6100,10120,20000,10000,5000,5000,0
26971,20000,1,2,1,35,0,0,0,0,2,2,11026,11770,13188,18318,18419,18978,1200,1600,5700,700,1000,0,1
26972,180000,1,2,1,37,0,0,0,0,0,0,37097,14070,15535,17734,19734,8561,3000,2000,3000,2000,2000,0,0
26973,320000,1,2,2,42,0,0,0,0,0,0,95322,45923,47256,50727,50064,59017,5100,3000,5000,5000,10000,8000,0
26974,140000,1,3,2,31,0,0,0,0,0,0,85806,70284,70375,65085,54986,50848,5700,5023,5069,10037,5184,15011,0
26975,290000,1,1,1,38,-1,-1,-1,-1,-2,-2,18761,195,504,-627,-918,-1209,1750,600,0,0,0,1791,1
26976,150000,1,2,2,28,1,1,-2,-2,-2,-1,11442,-46,-46,-46,-46,1154,2700,0,0,0,1200,44338,0
26977,330000,1,1,1,39,0,-1,-1,-1,0,-1,136184,3288,75244,6468,3169,3130,10000,75260,6484,24,3144,3458,0
26978,320000,1,1,1,38,0,0,0,0,0,0,69011,153457,143580,133477,122545,120772,6026,6012,6000,5000,5000,4000,0
26979,160000,1,1,2,42,5,4,3,2,0,0,17757,68633,62890,56788,52287,52287,2600,0,0,0,0,50771,0
26980,250000,1,1,1,47,-1,-1,-1,-1,-1,-1,36809,8843,18982,11700,0,2978,6541,19051,11754,0,2978,0,0
26981,150000,1,3,1,42,0,0,-2,-2,-2,-2,15557,0,0,0,0,0,2039,0,0,0,0,0,0
26982,2e+05,1,2,2,43,0,0,0,0,0,0,3394,103601,105282,83616,67825,66756,3000,5088,3098,5010,3038,4031,0
26983,160000,1,3,1,44,0,0,0,0,0,0,10376,161938,166062,170023,173854,179390,6400,7000,7000,7000,8000,7000,0
26984,3e+05,1,1,1,45,-1,-1,-1,-1,-1,-1,98441,9489,51322,12150,12463,11872,10000,51322,12176,12463,11872,22547,0
26985,410000,1,2,1,36,0,0,0,0,0,0,308741,416160,419988,359736,358471,360557,27930,16000,13100,12700,13000,13100,0
26986,360000,1,1,1,32,-1,-1,-2,-2,-2,-2,2501,0,0,0,0,0,454,0,0,0,0,0,0
26987,190000,1,2,1,38,-2,-2,-2,-2,-2,-2,52825,291,6161,6200,3892,4072,4000,6170,6216,3892,4072,4382,0
26988,170000,1,2,1,44,0,-1,0,0,0,0,0,26343,22120,21365,20967,48250,0,3200,1200,1000,29000,1500,0
26989,280000,1,1,2,31,-2,-2,-2,-2,-2,-2,18626,8797,8741,8178,-4,-4,6640,8844,8247,0,0,0,0
26990,360000,1,2,1,40,0,0,0,-1,0,0,55050,55638,43429,45895,27851,25408,5400,15011,45919,5036,5022,6010,0
26991,1e+05,1,2,1,44,-1,-1,-1,-1,-1,-1,5713,390,390,390,390,390,416,390,390,390,390,390,0
26992,70000,1,2,2,31,0,0,0,0,0,0,10559,40033,31106,28890,28613,49036,1577,1511,1415,1138,22000,1746,0
26993,190000,1,1,2,46,0,0,0,0,0,0,41322,58068,28116,30656,24750,25543,2702,7000,5004,3000,4000,5000,0
26994,180000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26995,360000,1,1,1,34,-1,-1,-2,-1,-1,-1,93669,37077,70369,15283,17668,4841,13102,71577,15973,18285,4875,647,0
26996,3e+05,1,2,1,48,-2,-2,-2,-2,-2,-2,47333,388,481,29646,10163,10163,4000,483,29707,10214,10214,10184,0
26997,180000,1,1,2,34,2,2,2,2,2,2,15121,62423,63827,64682,65614,67007,2284,3000,2500,2600,2600,2600,1
26998,160000,1,2,1,37,0,0,0,0,0,0,40992,40120,51591,67772,71846,68876,3500,15065,30002,5023,2149,3041,0
26999,210000,1,2,1,45,-1,-1,-1,-1,-1,-1,5433,360,360,360,1440,360,3300,360,360,1440,360,360,0
27000,360000,1,2,2,41,-2,-2,-2,-2,-2,-2,2500,3823,-20,4016,6209,2081,589,0,4036,6254,2091,1917,0
27001,160000,1,1,2,30,0,0,0,0,2,2,24874,61688,63100,70391,68661,77511,3000,3000,9000,0,10000,3000,0
27002,50000,1,2,1,41,0,0,0,0,0,0,14702,6849,7471,8043,19526,7564,1542,2000,2000,3000,1000,10640,0
27003,20000,1,2,1,40,0,0,0,0,0,0,11442,9276,5622,19263,18433,26132,1358,2010,15000,4000,2000,2000,0
27004,20000,1,5,1,46,0,0,0,0,0,2,19057,24367,26965,29521,32032,31385,2000,3000,3000,3000,0,2000,0
27005,160000,1,1,2,31,0,0,0,0,-2,-2,0,49740,51400,0,0,0,0,3000,0,0,0,0,0
27006,90000,1,1,2,31,1,2,2,2,0,0,24400,22955,26574,25804,27454,25447,1600,4000,0,2000,1000,1000,1
27007,60000,1,2,1,34,0,0,0,0,2,0,19225,29424,31941,35087,34226,35514,2410,3000,4000,0,2000,8200,0
27008,4e+05,1,1,2,35,-1,-1,-1,-1,-1,0,14965,2316,12457,26522,28951,11057,4677,12799,27888,29023,12,2929,0
27009,80000,1,2,2,39,0,0,2,0,0,0,33107,61359,58147,59399,37746,37794,2000,0,2500,1316,1401,3000,0
27010,2e+05,1,1,1,46,-1,-1,-1,-1,-1,-1,29091,6581,1894,8604,3547,43097,5018,1894,8615,3563,43097,0,0
27011,150000,1,2,1,39,1,3,2,2,2,2,15557,47243,48328,49183,48237,51937,2039,2000,1800,0,4500,0,0
27012,280000,1,3,1,40,0,0,-1,0,0,-2,63043,127,3627,6303,73,-63,4008,3700,3000,390,128,90000,0
27013,350000,1,1,1,43,0,0,0,0,0,0,211508,126860,129576,129863,120781,98163,11000,4787,4745,4256,3321,3326,0
27014,50000,1,2,1,43,-1,2,-1,-1,2,-1,780,390,390,650,260,520,906,390,650,0,800,800,1
27015,250000,1,1,2,38,0,0,0,0,0,0,191262,211453,217237,198681,202479,206221,10000,9656,7189,7404,7490,7517,0
27016,290000,1,2,1,48,0,0,0,0,0,0,57982,176624,76565,82825,81763,66120,6000,10000,10000,10000,10000,3000,0
27017,290000,1,2,2,35,0,0,0,0,0,0,103918,126982,125072,126416,132772,137519,5000,5006,5006,10004,8007,5017,0
27018,50000,1,3,1,41,0,0,0,0,0,0,28404,38040,39562,40427,43417,46878,1500,2135,2000,3500,4000,3000,0
27019,50000,1,2,2,37,0,0,0,0,0,0,46094,45746,47010,47277,17410,17002,0,2000,1267,1000,620,1000,0
27020,370000,1,1,1,43,-2,-2,-1,-1,-1,-1,6087,-5,5498,3259,5949,1111,3000,5503,3262,5966,1111,2420,0
27021,280000,1,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
27022,180000,1,1,2,32,0,0,0,0,2,0,8802,159480,56267,11788,11400,11419,4000,1353,1739,0,1000,1147,0
27023,290000,1,2,1,42,0,0,0,0,0,0,190453,196554,177597,181702,176253,179190,8266,7000,7007,7000,6500,6500,0
27024,10000,1,3,2,41,0,0,0,0,0,0,7297,3483,6862,8727,8148,8640,1278,4946,2000,1000,1000,1000,0
27025,170000,1,2,2,35,2,0,0,0,0,0,19954,93354,69674,71097,72913,74738,2000,2600,2582,3000,3000,3000,0
27026,240000,1,1,1,38,-1,-1,-1,-1,-1,-1,16253,4890,4157,14342,11411,3006,4000,4164,14371,11411,3006,13336,0
27027,4e+05,1,1,1,46,-2,-2,-2,-2,-2,-2,24510,0,1656,1400,0,0,6500,1656,1400,0,0,0,0
27028,20000,1,3,1,36,3,2,2,2,2,-1,14668,150,150,150,150,930,1285,0,0,0,930,0,1
27029,50000,1,2,1,33,0,0,0,0,0,0,17962,28357,29312,26404,25806,26325,1300,1433,1500,920,929,0,1
27030,260000,1,1,1,41,-2,-2,-2,-2,-2,-2,23368,0,668,0,686,7149,4000,668,0,686,7149,150,0
27031,350000,1,1,1,49,0,0,0,0,0,0,185147,243445,246357,250942,205081,209309,11002,11500,11000,7500,7500,8000,0
27032,360000,1,2,2,29,0,0,0,0,0,2,35861,193244,182514,185491,197985,315366,10000,6846,8186,20000,0,10000,0
27033,30000,1,3,1,40,0,0,0,0,0,0,21697,31923,47574,7613,7613,7756,0,18135,2000,1000,1000,2000,0
27034,330000,1,2,2,33,-2,-2,-2,-2,-2,-2,132797,-1925,4532,13069,5071,8276,7357,10014,20000,10000,10000,7548,0
27035,440000,1,1,1,46,2,2,2,0,0,0,419352,436968,428712,425345,354852,353113,16040,0,16100,13000,14064,111170,1
27036,180000,1,2,1,35,0,0,0,-2,-2,-2,67938,134400,0,0,0,0,4000,0,0,0,0,0,0
27037,340000,1,2,1,46,0,0,0,0,0,0,293303,340055,332945,327229,320032,290003,12700,13004,13004,11120,11004,11010,0
27038,30000,1,3,2,47,0,0,0,0,0,0,26042,16026,17257,41868,23201,18623,1635,1494,25105,728,651,624,0
27039,3e+05,1,1,1,45,-2,-2,-2,-2,-2,-2,22824,13813,6099,6255,5512,5451,7000,6129,6286,5539,5478,3613,0
27040,280000,1,1,1,49,-2,-2,-2,-2,-2,-2,18626,655,361,301,457,297,6640,361,301,457,297,366,1
27041,270000,1,1,1,37,-1,-1,-1,-1,-1,-1,176035,30002,1715,4408,2517,29987,6000,1721,4428,2528,30135,8302,0
27042,230000,1,1,1,32,-1,-1,0,0,0,0,19520,4907,6833,8766,9539,9779,4485,2000,2000,1000,319,247,0
27043,160000,1,2,3,40,0,0,0,0,0,0,3518,76854,72408,72832,46473,50329,3000,4573,3500,2000,5000,2000,0
27044,70000,1,3,2,29,1,-1,-1,-1,-1,-1,29091,1496,4872,0,1241,-383,2000,5000,0,1241,0,2000,1
27045,240000,1,2,2,37,0,-1,-1,-1,-1,-1,16253,140,500,1226,-1121,1879,4000,1500,1226,0,3000,3000,0
27046,2e+05,1,3,2,41,-2,-2,-2,-2,-2,-2,8040,1656,1440,27000,872,12600,2152,1440,27000,872,12600,0,0
27047,210000,1,1,2,35,1,-1,-1,-1,-1,-1,50025,416,832,0,832,416,3600,832,0,832,416,0,0
27048,230000,1,1,2,36,2,0,0,0,0,0,28054,74177,65336,53578,49288,43870,4000,4000,3500,2000,2500,1800,1
27049,60000,1,3,1,43,2,2,2,2,2,2,44912,57428,58917,60352,61167,63042,2000,3000,3000,2400,3000,2400,0
27050,360000,1,2,1,35,0,0,2,0,0,2,43379,200774,196933,187887,101278,99382,9005,0,6451,9000,0,4000,1
27051,230000,1,1,2,37,-1,-1,-1,-1,-1,-1,49895,5827,10190,2355,3612,586,5000,10200,2355,3612,4248,0,0
27052,20000,1,3,2,36,-1,0,-1,-1,0,0,15557,16300,390,14536,7446,0,1300,390,14536,149,0,8346,0
27053,30000,1,3,1,47,0,0,0,0,0,0,24065,13982,15315,16019,16336,16678,1650,1563,1267,584,605,609,0
27054,30000,1,3,1,28,2,2,2,2,2,2,20985,23848,23873,24182,26022,27462,1500,700,1000,2550,2013,1108,1
27055,60000,1,5,2,32,0,0,0,0,0,0,17562,51934,40855,37742,29450,8850,1800,2000,2000,1400,200,600,0
27056,50000,1,2,1,32,0,0,0,0,0,0,47381,48752,39937,25864,6990,9990,2000,1650,1500,2000,3000,0,0
27057,20000,1,3,1,46,1,2,0,0,0,0,13785,18844,19853,19894,19993,20030,1253,1626,1615,710,720,1587,0
27058,180000,1,1,1,38,0,0,0,0,0,-2,26330,48435,49854,51400,0,0,2500,2500,3000,0,0,0,1
27059,50000,1,2,2,34,0,0,0,0,-1,-1,49052,6630,4958,5314,390,390,1966,1254,1000,390,390,390,0
27060,80000,1,2,1,39,-1,-1,-1,-1,0,0,72185,169,497,15433,8500,10500,2500,497,15436,170,2000,2822,1
27061,30000,1,3,1,45,0,0,0,0,0,0,4158,27400,28400,29400,30000,0,1500,1000,1000,600,0,0,0
27062,50000,1,2,2,33,1,-1,0,-1,0,0,6480,870,390,11,1011,381,2207,300,11,1000,300,500,0
27063,260000,1,3,2,41,0,0,0,0,0,0,215521,268030,157691,158720,144085,143663,9849,22429,5530,4442,5887,5890,0
27064,50000,1,1,2,45,-1,-1,-1,-1,-1,0,21646,264,3430,-147,672,5408,2500,3430,0,24672,5000,3020,0
27065,30000,1,2,1,33,0,0,0,0,0,0,10142,9352,9919,10400,10123,19813,1160,1200,1137,335,351,1000,0
27066,270000,1,2,2,39,-1,-1,-1,-1,-1,-1,64086,8929,34635,26645,18088,8703,5000,34825,26674,18112,8719,4861,0
27067,50000,1,3,1,44,1,-2,-2,-2,-2,-2,4180,0,0,0,0,0,1762,0,0,0,0,0,1
27068,2e+05,1,1,2,39,-1,-1,-1,-1,2,-1,12271,834,-150,517,53,603,1110,0,667,0,700,10200,0
27069,50000,1,2,1,35,2,0,0,0,2,2,24262,10560,11312,13050,12578,14008,1697,1200,1900,0,1600,0,1
27070,380000,1,1,2,35,0,0,0,0,0,0,33849,147471,151713,130107,78623,79743,6000,20000,5000,2000,7000,15000,0
27071,210000,1,1,2,44,0,0,0,0,0,0,67253,27214,28472,29696,31393,33222,4000,2000,2000,2500,2500,3000,0
27072,90000,1,1,2,35,3,2,2,3,3,2,52825,450,450,450,450,300,3000,0,0,0,0,288,1
27073,60000,1,3,2,39,-2,-2,-2,-2,-2,-2,16186,2925,-551,-1944,-4430,-5813,1084,4,7,4,7,10004,0
27074,360000,1,1,1,38,-1,-1,-1,-1,-1,-1,128891,38899,24620,22381,13115,5167,11000,24692,22388,13115,5167,11325,0
27075,110000,1,3,2,44,0,0,0,0,0,0,31023,91542,92686,94122,53720,54866,2400,3900,3854,2000,2000,2000,1
27076,220000,1,2,2,30,0,0,0,0,0,0,3569,63218,64594,65070,20478,13737,3663,3000,1367,475,344,581,0
27077,120000,1,2,2,34,-2,-2,-1,0,-1,-1,26239,-59,6817,7756,8835,13129,1500,6876,1009,8837,13129,12184,0
27078,50000,1,2,1,35,2,0,0,0,0,0,7702,9159,10004,9722,10044,9856,1315,1160,1139,1241,345,580,0
27079,240000,1,1,2,30,0,0,0,0,0,0,9193,48205,49352,49682,50588,42629,3000,2300,2000,2000,1500,1189,0
27080,360000,1,2,1,34,0,0,0,0,0,0,33765,198522,206312,205804,122740,137740,5864,11000,6000,3000,15000,45,0
27081,280000,1,1,2,38,-2,-2,-2,-2,-2,-2,7160,1818,2057,2278,1224,-57060,3000,2066,2287,1242,1827,60860,0
27082,120000,1,2,2,31,0,0,0,0,0,0,21072,69998,72368,77505,78845,74182,2007,3500,7000,3100,3000,3000,0
27083,80000,1,2,1,39,2,2,2,2,2,2,50469,50954,55132,56629,57405,58742,2300,5000,3000,2300,2400,0,1
27084,320000,1,1,2,29,0,0,0,-1,-1,-1,32598,31422,33619,23553,9398,4296,6800,9842,24709,6022,4318,4522,0
27085,130000,1,3,1,39,1,2,2,2,0,0,40623,92225,93890,91013,91535,93065,5000,4000,0,3000,7893,2660,1
27086,50000,1,2,2,32,-1,2,-1,2,0,0,9487,1755,58197,50485,37710,38073,2079,58197,0,2000,1366,2000,0
27087,20000,1,5,1,34,0,0,0,0,0,0,19830,94000,96000,98000,100000,0,1601,2000,2000,2000,0,0,0
27088,20000,1,3,1,39,-1,2,2,2,-1,-1,950,780,390,0,780,0,354,0,0,780,0,0,0
27089,50000,1,2,1,44,0,0,-1,-1,-2,-2,18485,0,5701,0,0,0,1512,5701,0,0,0,0,1
27090,150000,1,2,2,35,0,0,0,0,0,0,51085,61331,56523,56737,51005,47471,2489,2549,2406,2000,1655,2111,0
27091,20000,1,2,2,36,0,0,0,2,0,0,16420,17139,20159,19533,19928,19695,1500,3300,0,1000,1000,900,0
27092,50000,1,3,2,46,2,0,0,0,0,0,47425,78255,79425,70583,48308,46049,2000,3055,3047,1663,1692,1618,1
27093,20000,1,2,1,36,-1,-1,-1,-1,0,0,16729,815,1104,9182,8989,8443,1406,1104,9182,275,801,184,0
27094,270000,1,1,1,48,0,0,0,0,-2,-2,176035,150621,153900,0,0,0,6000,6900,0,0,0,0,0
27095,270000,1,3,2,35,0,0,0,0,0,0,15695,170290,175630,171572,161319,151119,4000,8031,7510,5500,6000,5500,0
27096,240000,1,2,2,30,-1,-1,-1,-1,-1,-1,142326,54700,34050,3000,3000,49128,6523,34050,3000,3000,49128,5000,0
27097,190000,1,2,2,33,0,0,0,0,0,0,27044,81539,84216,86812,87679,90264,3309,4000,4000,3200,4000,4000,0
27098,390000,1,1,1,35,-2,-2,-1,0,-1,0,72185,0,1758,2886,3733,3040,13902,1758,2014,3793,7,2138,0
27099,4e+05,1,1,1,43,1,-2,-2,-2,-1,-1,24510,0,0,0,177,4716,6500,0,0,177,4716,1000,0
27100,140000,1,2,1,38,0,0,0,0,0,0,42807,61386,62681,64743,45288,48449,2100,4000,5000,3000,5000,2000,0
27101,180000,1,3,1,44,-1,-1,-1,-1,-1,-1,47813,25576,1561,2106,2656,4274,3300,1561,2106,2656,4274,4310,0
27102,360000,1,2,1,45,1,-1,0,0,0,0,52692,238058,236220,233586,234661,233304,240101,8613,8000,11000,8093,6399,1
27103,50000,1,2,2,34,-1,-1,-1,-1,-1,-1,39508,856,856,856,856,856,1600,856,856,856,856,856,0
27104,220000,1,1,2,30,-2,-2,-2,-2,-2,-2,6785,-1,-1,300,90,2194,1931,0,301,90,2204,547,0
27105,40000,1,2,1,44,-1,-1,-1,-1,-1,-2,7233,390,0,780,0,0,1000,0,780,0,0,0,0
27106,80000,1,2,1,47,0,0,0,0,0,2,15810,30333,31835,33602,38127,37382,1600,2000,2300,5100,0,2000,1
27107,30000,1,3,2,32,-1,-1,-1,-1,-1,-1,25535,162,116,162,530,367,1500,116,162,530,367,111,0
27108,2e+05,1,2,2,41,0,0,0,0,0,0,18941,126032,123746,123107,42897,39378,3179,5200,5012,2500,5000,2000,0
27109,150000,1,3,1,49,0,0,0,0,0,0,14381,27686,29209,28326,26198,25020,1597,2000,1500,1000,1500,1300,0
27110,50000,1,2,2,36,0,0,0,0,0,0,27889,22199,23834,25353,27075,28092,1500,2000,2000,2000,3000,830,0
27111,80000,1,2,1,37,0,0,0,2,2,2,42214,28053,30891,30096,32169,31520,2174,3300,0,2578,0,3225,1
27112,50000,1,3,1,46,1,2,2,2,2,2,19363,10822,13633,13117,14096,13727,1344,3000,0,1200,0,1500,1
27113,130000,1,6,1,48,0,0,0,0,0,0,42029,65892,60762,52402,51391,43070,3000,19002,19001,20002,18063,119660,1
27114,60000,1,2,2,29,0,0,0,0,0,0,30698,54050,54555,15177,16610,16821,2000,2500,2000,2000,628,3525,0
27115,140000,1,1,2,33,0,0,0,0,0,0,9487,12633,88334,53978,23687,26567,1600,80004,1500,12013,7000,2000,0
27116,160000,1,2,1,33,1,-1,-1,-1,-1,-1,6631,1427,0,198,0,525,2640,0,198,0,525,0,0
27117,60000,1,3,2,33,1,-2,-1,2,-1,0,1485,0,1991,1991,93536,95373,0,1991,0,93536,3500,8000,0
27118,360000,1,3,1,42,0,0,0,0,0,0,94529,217735,207215,197096,187693,177338,8037,7506,7006,7006,6103,5506,0
27119,150000,1,1,1,43,-1,-1,-1,-1,-1,-1,14870,4176,2541,5648,4122,0,3101,2557,5667,4144,0,3463,0
27120,80000,1,3,2,41,0,0,0,0,0,0,15448,11376,13185,14648,15419,15423,2007,2000,2000,1000,562,2000,1
27121,1e+05,1,2,2,31,0,0,0,0,0,0,34422,20091,21423,23927,25718,136667,1542,1500,3000,2000,111338,4000,0
27122,340000,1,1,2,31,1,2,2,2,-2,-2,162530,151659,10199,0,0,0,10000,2000,0,0,0,0,1
27123,150000,1,1,2,31,2,2,2,2,2,3,64489,58590,64813,63048,120660,122762,4107,7628,0,61923,4500,3900,1
27124,240000,1,1,1,41,0,0,0,0,0,0,23142,56742,49176,41969,37409,36214,2573,5019,10041,5012,5024,5012,0
27125,2e+05,1,1,1,40,0,0,0,0,0,0,3690,4699,5718,6727,6861,7005,4000,1103,1112,246,255,651,0
27126,4e+05,1,1,2,38,-2,-2,-2,-2,-2,-2,24510,0,0,8086,0,0,6500,0,8086,0,0,0,0
27127,240000,1,1,1,35,-1,-1,-1,-1,-2,-2,45406,1217,338,0,0,0,4082,338,0,0,0,0,0
27128,160000,1,1,1,35,-1,-1,-1,-1,-1,-1,32357,6879,16643,4869,9157,9624,4000,16701,4883,9199,9652,443,0
27129,450000,1,1,2,34,0,0,0,0,0,0,317024,359050,366591,331833,288709,290583,15000,15502,13801,9852,10224,10010,0
27130,120000,1,2,1,42,0,0,0,0,2,2,20591,74102,77901,84592,82350,87186,2000,5000,8000,0,7000,0,1
27131,360000,1,1,1,38,0,0,0,-1,0,0,196426,88355,54913,25407,22179,337,12000,10072,25821,609,1,10425,0
27132,220000,1,1,2,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
27133,360000,1,1,2,45,0,0,0,0,0,0,10438,92690,93596,79320,64268,65193,5334,3998,2431,1697,1971,2046,0
27134,2e+05,1,3,1,47,-1,-1,-1,-1,-1,0,99247,1665,1665,1665,8805,8764,4967,1666,1666,8806,1625,2808,0
27135,210000,1,2,1,43,0,0,0,0,0,0,5433,38410,40291,31869,32186,25554,3300,5013,4000,5000,5000,5000,0
27136,310000,1,2,1,47,-1,-1,-1,-1,-1,-1,80460,17849,12818,5674,11416,36000,7961,12818,5674,11416,36018,14537,0
27137,30000,1,3,1,33,3,2,2,0,0,2,18551,20708,20089,22717,26073,25583,1500,0,3000,5000,0,800,1
27138,270000,1,3,1,45,0,0,2,0,0,0,109424,57088,55597,55040,51938,60606,8000,0,5000,3000,10000,3000,0
27139,280000,1,2,1,48,0,0,0,0,0,0,74766,236769,238769,235603,233374,230897,8797,8922,8519,8499,8418,8420,0
27140,240000,1,1,1,46,2,2,2,2,2,2,34494,65506,66872,65199,79104,80692,2434,3000,0,15000,3000,3000,1
27141,480000,1,2,2,42,0,0,0,0,0,0,435924,464727,477884,488808,427064,436172,17686,20000,19000,16000,16000,15000,0
27142,340000,1,2,1,47,0,0,0,0,-1,-1,170373,236484,243567,44351,193283,21682,12000,11005,8006,202000,8505,377000,0
27143,160000,1,1,2,29,-1,-1,-2,-1,0,0,3462,0,0,3166,3166,0,2334,0,3166,0,0,4493,0
27144,50000,1,2,2,30,-1,-1,2,-1,-1,-1,28404,1498,749,749,58852,6295,1500,0,749,58852,6295,0,0
27145,90000,1,5,2,40,0,0,0,0,0,0,32179,152159,154523,156121,118248,119911,2518,6300,4800,3800,4600,4300,0
27146,360000,1,3,1,42,0,0,0,0,0,0,32236,97074,98274,84698,58612,55610,5200,3532,4005,1482,1452,3000,1
27147,410000,1,2,1,33,0,0,0,0,0,0,308741,136709,81130,103543,105623,107549,27930,12000,25000,3208,4031,94390,0
27148,320000,1,1,2,38,-1,-1,-2,-2,-2,-2,39105,1868,1135,0,0,0,1867,1144,0,0,0,0,0
27149,280000,1,3,1,45,0,0,0,0,0,0,18551,135091,133047,132264,130372,133170,4921,4800,4737,4667,4900,4849,0
27150,150000,1,1,2,30,2,2,2,0,0,2,21842,34372,33543,34260,36580,37347,2500,0,1580,2900,1500,1600,1
27151,70000,1,1,1,46,0,0,0,0,2,2,38486,15945,17180,18811,18380,19086,2500,1500,2000,0,2000,0,0
27152,2e+05,1,1,1,36,1,-2,-2,-1,0,-1,15639,-95,-95,5,1005,21,2000,0,100,1000,500,0,0
27153,2e+05,1,3,1,44,0,0,0,0,0,0,1640,41083,55444,57115,54076,58155,2500,15000,3026,3000,8043,2000,0
27154,180000,1,2,1,37,-2,-2,-2,-2,-2,-2,109887,9138,-1,377,2899,376,6000,0,378,2912,377,3208,0
27155,30000,1,2,1,43,2,2,2,2,4,3,18585,17069,17818,20251,19657,19072,2000,1300,3000,0,0,0,1
27156,2e+05,1,0,1,47,-1,-1,-1,-1,0,-1,10000,907,3707,6987,3853,4613,3000,3707,6991,77,4613,4099,0
27157,40000,1,2,2,29,7,6,5,4,3,2,20755,32875,32101,31071,30136,28496,1800,0,0,0,0,1642,1
27158,80000,1,1,2,29,2,2,2,2,2,2,18358,12524,13523,13704,13882,14015,2500,1500,700,700,500,0,1
27159,20000,1,2,1,43,0,0,0,0,0,0,14137,14102,14870,16116,16436,16781,1500,1300,1500,588,610,611,1
27160,50000,1,3,2,30,0,0,0,0,2,2,25483,39588,42455,45173,46134,45263,2000,3500,3420,2000,0,6000,1
27161,20000,1,3,1,40,3,2,2,2,2,2,173,300,300,300,300,300,0,0,0,0,0,0,1
27162,160000,1,3,1,40,0,0,0,0,0,0,32357,42349,44095,46502,47578,48959,4000,2600,3000,2000,2000,2000,0
27163,1e+05,1,2,2,31,0,0,0,0,0,0,11086,66157,67569,67127,66483,65251,1422,2486,2700,2700,2500,3000,0
27164,50000,1,1,1,42,4,3,2,2,2,0,20636,6494,6247,7975,7701,7787,1700,0,2000,0,359,331,0
27165,50000,1,2,2,42,0,0,0,0,0,0,7384,8291,9649,10975,11292,11610,1350,1500,1500,500,500,500,0
27166,280000,1,2,1,40,1,2,0,0,0,0,177425,228523,191098,160149,154421,156022,5183,8000,6000,5000,10000,5000,0
27167,10000,1,3,2,44,1,2,0,0,0,0,1660,7542,8561,9571,9761,10106,0,1149,1159,349,502,200,0
27168,20000,1,2,1,29,0,0,0,0,0,0,8925,8409,8600,9470,6690,9690,1500,2000,1500,900,3000,0,1
27169,60000,1,1,2,29,0,0,0,2,0,0,37958,14897,17512,16926,17368,17959,1618,3170,0,1000,1000,3000,0
27170,240000,1,1,2,30,0,0,0,0,0,-1,46738,71417,73534,74785,79985,3065,4660,3000,2000,5400,3080,998,0
27171,140000,1,2,1,34,0,0,0,0,0,0,55237,72069,74140,76421,82223,84296,3500,3140,3421,7000,3296,3283,0
27172,230000,1,1,2,32,0,0,0,0,0,0,5433,87580,84140,86400,87275,89082,1500,3300,3881,2500,2519,2700,0
27173,160000,1,1,2,33,-1,-1,-1,-1,-1,-1,32822,316,316,316,316,316,3000,316,316,316,316,1316,0
27174,50000,1,3,1,33,-1,-1,-1,-1,-1,-1,18684,326,326,326,326,326,2000,326,326,326,326,326,0
27175,120000,1,2,2,38,0,0,0,0,-1,-1,5948,4575,5029,6494,678,11928,1772,1300,2000,678,11514,0,0
27176,250000,1,2,2,36,0,0,0,0,0,0,15208,136613,133557,129909,133043,133835,5059,6600,6000,6000,6000,5000,0
27177,5e+05,1,1,1,36,1,-2,-2,-2,-2,-2,0,-44,-44,-44,-44,-44,0,0,0,0,0,0,0
27178,340000,1,1,1,42,-2,-2,-2,-2,-2,-2,5433,2913,340,2823,13045,14006,2916,340,2823,13062,14016,4513,0
27179,50000,1,3,1,42,2,2,-2,-2,-2,-2,47425,0,0,0,0,0,2000,0,0,0,0,0,1
27180,160000,1,1,1,38,0,0,0,0,0,0,30587,22376,23412,25013,25899,26680,2244,1400,2000,1300,1200,1000,0
27181,60000,1,3,1,48,-2,-2,-2,-2,-2,-2,44912,3831,8640,433,14398,3475,2000,8683,436,14595,3516,7651,0
27182,2e+05,1,1,1,45,0,0,0,0,0,0,56742,26071,27937,28774,29202,29683,3320,2200,2000,1100,1000,980,0
27183,240000,1,1,2,27,0,0,0,0,0,0,45406,52437,50473,45087,35424,31760,2800,5024,5000,5000,4000,5000,0
